"area_code","地域","A2101_住民基本台帳人口（日本人）","A210101_住民基本台帳人口（日本人）（男）","A210102_住民基本台帳人口（日本人）（女）","A2201_住民基本台帳人口（外国人）","A2301_住民基本台帳人口（総数）","A4101_出生数","A4200_死亡数","A5101_転入者数（日本人移動者）","A5102_転出者数（日本人移動者）","A5103_転入者数","A5104_転出者数","A7103_住民基本台帳世帯数（日本人）","A9101_婚姻件数","A9201_離婚件数","B1101_総面積（北方地域及び竹島を除く）","B1102_総面積（北方地域及び竹島を含む）","B1103_可住地面積","B1104_主要湖沼面積","B1105_林野面積","B1106_森林面積","B1107_森林以外の草生地面積","B1201_評価総地積（課税対象土地）","B120103_評価総地積（宅地）","C120110_課税対象所得","C120120_納税義務者数（所得割）","C120130_納税義務者数（均等割）","C2109_事業所数（国・地方公共団体）（経済センサス‐基礎調査結果）","C310201_農家数（販売農家）","C310202_農家数（自給的農家）","C3107_耕地面積","C3401_製造品出荷額等","C3403_製造業事業所数","C3404_製造業従業者数","D1202_一般行政部門職員数（市区町村）","D2201_財政力指数（市町村財政）","D2202_実質収支比率（市町村財政）","D2203_経常収支比率（市町村財政）","D2205_基準財政収入額（市町村財政）","D2206_基準財政需要額（市町村財政）","D2209_一般財源（市町村財政）","D2210_投資的経費（市町村財政）","D2211_実質公債費比率（市町村財政）","D2212_将来負担比率（市町村財政）","D2213_標準財政規模（市町村財政）","D2214_実質赤字比率（市町村財政）","D2215_連結実質赤字比率（市町村財政）","D3201_歳入決算総額（市町村財政）","D320101_地方税（市町村財政）","D320102_地方譲与税（市町村財政）","D320103_利子割交付金（市町村財政）","D320104_ゴルフ場利用税交付金（市町村財政）","D320105_特別地方消費税交付金（市町村財政）","D320106_自動車取得税交付金（市町村財政）","D320107_軽油引取税交付金（市町村財政）","D320108_地方交付税（市町村財政）","D320109_交通安全対策特別交付金（市町村財政）","D320110_分担金及び負担金（市町村財政）","D320111_使用料（市町村財政）","D320113_国庫支出金（市町村財政）","D320115_県支出金（市町村財政）","D320116_財産収入（市町村財政）","D320117_寄附金（市町村財政）","D320118_繰入金（市町村財政）","D320119_繰越金（市町村財政）","D320120_諸収入（市町村財政）","D320121_地方債（市町村財政）","D320122_地方特例交付金（市町村財政）","D3202_自主財源額（市町村財政）","D3203_歳出決算総額（市町村財政）","D320301_議会費（市町村財政）","D320302_総務費（市町村財政）","D320303_民生費（市町村財政）","D3203031_社会福祉費（市町村財政）","D3203032_老人福祉費（市町村財政）","D3203033_児童福祉費（市町村財政）","D3203034_生活保護費（市町村財政）","D3203035_災害救助費（市町村財政）","D320304_衛生費（市町村財政）","D3203042_保健衛生費（市町村財政）","D3203043_保健所費（市町村財政）","D3203044_清掃費（市町村財政）","D320305_労働費（市町村財政）","D3203051_失業対策費（市町村財政）","D320306_農林水産業費（市町村財政）","D320307_商工費（市町村財政）","D320308_土木費（市町村財政）","D3203082_道路橋りょう費（市町村財政）","D3203085_都市計画費（市町村財政）","D3203086_住宅費（市町村財政）","D320309_消防費（市町村財政）","D320310_教育費（市町村財政）","D3203102_小学校費（市町村財政）","D3203103_中学校費（市町村財政）","D3203104_高等学校費（市町村財政）","D3203105_特別支援学校費（市町村財政）","D3203106_幼稚園費（市町村財政）","D3203107_社会教育費（市町村財政）","D3203108_保健体育費（市町村財政）","D320311_災害復旧費（市町村財政）","D320312_公債費（市町村財政）（目的別歳出内訳）","D320401_人件費（市町村財政）","D320402_物件費（市町村財政）","D320403_維持補修費（市町村財政）","D320404_扶助費（市町村財政）","D320405_補助費等（市町村財政）","D320406_普通建設事業費（市町村財政）","D320407_災害復旧事業費（市町村財政）","D320408_失業対策事業費（市町村財政）","D320409_公債費（市町村財政）（性質別歳出内訳）","D320410_積立金（市町村財政）","D320411_投資及び出資金（市町村財政）","D320412_貸付金（市町村財政）","D3205_地方債現在高（市町村財政）","D420102_市町村民税","D420202_固定資産税（市町村税）","E1101_幼稚園数","E1501_幼稚園在園者数","E2101_小学校数","E2401_小学校教員数","E2501_小学校児童数","E3101_中学校数","E3401_中学校教員数","E3501_中学校生徒数","E3901_義務教育学校数","E3902_義務教育学校前期課程学級数","E3903_義務教育学校後期課程学級数","E3904_義務教育学校教員数","E3905_義務教育学校前期課程児童数","E3906_義務教育学校後期課程生徒数","E4101_高等学校数","E4501_高等学校生徒数","F1101_労働力人口","F110101_労働力人口（男）","F110102_労働力人口（女）","F1102_就業者数","F110201_就業者数（男）","F110202_就業者数（女）","F1103_就業者数・主に仕事","F1104_就業者数・家事のほか仕事","F1105_就業者数・通学のかたわら仕事","F1106_就業者数・休業者","F1107_完全失業者数","F110701_完全失業者数（男）","F110702_完全失業者数（女）","F1108_非労働力人口","F110801_非労働力人口（男）","F110802_非労働力人口（女）","F1109_非労働力人口・家事","F1110_非労働力人口・通学","F1111_非労働力人口・その他","F2116_就業者数（65歳以上）","F2201_第1次産業就業者数","F2211_第2次産業就業者数","F2221_第3次産業就業者数","F2401_雇用者数（国勢調査結果）","F2402_役員数","F2403_雇人のある業主数","F2404_雇人のない業主数","F2405_家族従業者数（国勢調査結果）","F2406_自営業主及び家族従業者数","F2409_雇用者数（正規の職員・従業員）","F2410_雇用者数（労働者派遣事業所の派遣社員）","F2411_雇用者数（パート・アルバイト・その他）","F2701_自市区町村で従業している就業者数","F270101_自市区町村で従業している就業者数（男）","F270102_自市区町村で従業している就業者数（女）","F2702_県内他市区町村で従業している就業者数","F270201_県内他市区町村で従業している就業者数（男）","F270202_県内他市区町村で従業している就業者数（女）","F2703_他県で従業している就業者数","F270301_他県で従業している就業者数（男）","F270302_他県で従業している就業者数（女）","F2705_他市区町村への通勤者数","F270501_他市区町村への通勤者数（男）","F270502_他市区町村への通勤者数（女）","F2801_従業地による就業者数","F2802_他県に常住している就業者数","F2803_他市区町村からの通勤者数","G1201_公民館数","G1401_図書館数","H1800_着工新設住宅戸数","H1801_着工新設持家数","H1802_着工新設貸家数","H1803_着工新設分譲住宅数","H1804_着工新設給与住宅数","H1810_着工新設持家・分譲住宅数","H2500_着工居住用建築物床面積","H2600_着工新設住宅床面積","H2601_着工新設持家床面積","H2602_着工新設分譲住宅床面積","H2603_着工新設貸家床面積","H2604_着工新設給与住宅床面積","H5507_総人口（非水洗化人口＋水洗化人口）","H550701_非水洗化人口","H5508_水洗化率（浄化槽人口）","H5509_し尿処理量（し尿＋浄化槽汚泥＋自家処理量）","H5608_ごみ計画収集人口","H5609_ごみ総排出量（総量）","H560901_ごみ総排出量（計画収集量）","H560902_ごみ総排出量（直接搬入量）","H560903_ごみ総排出量（自家処理量）","H560904_ごみ総排出量（集団回収量）","H5610_1人1日当たりの排出量","H5612_ごみ処理量（総量）","H561201_ごみ処理量（直接資源化）","H5613_中間処理後再生利用量","H5614_ごみのリサイクル率","H5615_最終処分量","H7207_軽自動車等台数","H7208_二輪の小型自動車台数","H7209_原動機付自転車台数","H720901_原動機付自転車台数（50ｃｃ以下）","H720902_原動機付自転車台数（50ｃｃ超90ｃｃ以下）","H720903_原動機付自転車台数（90ｃｃ超）","H720904_原動機付自転車台数（ミニカー）","H7210_軽自動車及び小型特殊自動車台数","H721001_二輪車台数（側車付のものを含む）","H721002_三輪車台数","H7701_テレビ放送受信契約数","H770101_衛星放送受信契約数","H8101_都市計画区域指定面積","H8102_市街化調整区域面積","H8103_市街化区域面積","H8104_用途地域面積","H810401_住居専用地域面積","H810402_住居地域面積","H810403_近隣商業地域面積","H810404_商業地域面積","H810405_準工業地域面積","H810406_工業地域面積","H810407_工業専用地域面積","H810408_商業・近隣商業地域面積","H810409_工業・準工業地域面積","I5101_病院数","I510110_精神科病院数","I510120_一般病院数","I510150_療養病床を有する病院数","I5102_一般診療所数","I510201_有床一般診療所数","I5103_歯科診療所数","I5211_病院病床数","I5212_一般診療所病床数","I5511_介護老人保健施設数（基本票）","I5512_介護老人保健施設定員数（基本票）","J2221_保護施設数（基本票）（医療保護施設を除く）","J230127_介護老人福祉施設数（基本票）","J230128_介護老人福祉施設定員数（基本票）","J2304_老人福祉施設数（基本票）","J230411_養護老人ホーム数（基本票）","J230412_養護老人ホーム定員数（基本票）","J230421_有料老人ホーム数（基本票）","J230422_有料老人ホーム定員数（基本票）","J230431_軽費老人ホーム数（基本票）","J230432_軽費老人ホーム定員数（基本票）","J250204_児童福祉施設等数（基本票）","J250302_保育所等数（基本票）","J250303_公営保育所等数（基本票）","J2804_母子・父子福祉施設数（基本票）","J2905_障害者支援施設等数（基本票）","J2906_婦人保護施設数（基本票）","J4101_国民健康保険被保険者数"
"45201","宮崎県 宮崎市",400052,188674,211378,2580,402632,3210,4078,12570,12762,13012,13109,194576,1907,775,64367,64367,29039,0,34609,34608,1,283644141,54969651,512144664,174601,189350,353,2898,1227,8420,230524,286,11578,1591,0.6799999999999999,3,93.4,47748506,69091208,80182868,16492917,6.8,40.3,88466269,0,0,166731088,54478514,1259082,24250,188936,0,114400,0,23705447,98036,1688360,2066655,35232112,13818040,452995,412066,5347954,2367347,2058047,13893467,739825,70001945,163312091,677254,13747053,73942232,18996125,12081850,28648384,14215873,0,10808262,3913312,901523,5948527,98368,0,4422990,2512171,16772296,4520185,9539060,989946,3808966,16622476,2458830,1966961,0,0,65281,3534606,2577335,1367811,18532212,20415799,21292938,911807,56211616,12270650,15125106,1367811,0,18529472,1183904,1282789,433541,177714773,23275893,23033116,32,2351,48,1335,23401,33,905,11712,0,0,0,0,0,0,17,13841,188251,97424,90827,180584,93086,87498,154690,18003,2800,5091,7667,4338,3329,117931,42678,75253,36963,17718,63250,28024,8486,27399,139325,144843,9703,4243,12170,6149,22562,94623,3618,46602,163098,81770,81328,12406,8228,4178,835,740,95,13241,8968,4273,182228,764,14885,14,3,2626,1146,853,617,10,1763,245962,236201,131636,58122,43123,3320,401968,11190,12.3,37954,401968,142569,122525,18855,0,1189,969,141569,11674,8943,15.3,16457,176091,5114,22418,17714,909,3608,187,148559,4120,1,150688,80783,28343,21322,6255,6490.2,2820.4,2459.2,291.1,199.9,337.7,274.6,107.3,491,612.3,39,5,34,15,385,57,226,6263,858,13,1042,2,24,1512,18,6,344,190,4869,9,380,192,137,4,0,14,1,88824
"45202","宮崎県 都城市",162906,77025,85881,1600,164506,1338,2194,4989,5321,5411,5665,77765,762,308,65336,65336,29702,0,36246,36207,39,338084599,54970385,180360008,67534,76796,223,2754,2706,12400,448417,263,12090,938,0.54,3.5,95.5,18463216,33952926,38686748,14158796,5.2,NA,41181302,0,0,103141033,19989118,964305,7952,26156,0,91640,0,17442310,37480,899160,709391,13959233,7154056,191901,10664246,13017383,3278412,3257788,7725580,291015,52265370,100707991,353763,27147546,30810664,8021351,6661626,13095640,3030937,1110,4866732,2576401,0,2276654,9841,0,3826298,3565529,7206499,3303671,2727736,857544,2093537,11560461,3635248,1792125,0,0,56733,1944096,1729687,556627,8710494,10797032,15447071,661597,22184072,4202392,13602169,556627,0,8710494,14539963,556343,1739734,71334444,8058919,9076261,15,1217,38,643,9508,20,397,4557,0,0,0,0,0,0,8,4474,78274,40884,37390,75056,38910,36146,65606,7187,622,1641,3218,1974,1244,51890,18849,33041,15480,6327,30083,12269,6319,17526,49788,59197,3826,1905,5973,3215,11093,40044,1129,18024,65590,33267,32323,5290,3083,2207,3171,2039,1132,8461,5122,3339,80719,4139,14124,22,2,1231,602,478,151,0,753,113563,108423,67104,14482,26837,0,164525,11669,49.3,67319,164525,71476,64303,7173,0,0,1187,71476,10938,2530,18.8,9615,90066,2443,6124,5033,253,742,96,81499,1589,3,56129,24074,16818,0,0,2852.8,928.5,1100.4,154.5,62,388.3,97.1,122,216.5,485.4,27,3,24,9,126,38,70,3312,642,4,320,0,14,836,9,5,250,72,1769,2,90,109,67,12,0,5,0,37241
"45203","宮崎県 延岡市",121708,57737,63971,458,122166,861,1632,2939,3595,3066,3616,59388,485,220,86803,86803,13685,0,73556,73409,147,200421721,19197109,132439384,50051,56760,144,1196,783,2700,339975,188,8041,720,0.49,4.5,94.3,13105353,26482894,30313709,7835033,8.9,NA,31634319,0,0,61593312,14851532,521482,6039,14505,0,46585,0,14740860,25994,435119,782236,11247907,4439767,414377,368864,2063404,1713399,1721704,5347613,199835,22701271,59696142,365920,6292266,23966135,6585689,4520507,8572889,4286930,120,3861932,1825466,0,2036466,9500,0,1687617,2917162,5288264,1297748,2522315,1128840,2159306,5959093,1381157,749048,0,0,73036,1029045,779742,481657,6707290,9285290,6681295,581856,16593089,3564354,7353376,481657,0,6707290,1129238,510414,1232914,56152458,5988778,7596899,9,822,28,474,6490,18,341,3267,0,0,0,0,0,0,7,3762,56671,30461,26210,54364,29016,25348,47589,5018,413,1344,2307,1445,862,41830,15214,26616,12795,4905,24130,9189,2725,15115,35518,43470,2838,1424,4182,1736,7342,30326,985,12159,49258,25688,23570,3772,2420,1352,433,381,52,4205,2801,1404,55486,210,5327,2,4,602,325,191,84,2,409,57574,55224,37551,8307,9179,187,122311,2594,24.8,28629,122311,47316,36621,10138,0,557,1057,46827,10,5259,12.3,5785,58321,1529,7903,6484,353,993,73,48889,1403,1,44798,25300,10376,7866,2510,2510,892,868,137,83,233,71,226,220,304,16,2,14,11,85,12,53,2195,206,7,535,0,10,656,3,0,0,40,1412,1,20,63,40,2,0,7,0,28024
"45204","宮崎県 日南市",52356,24754,27602,445,52801,318,825,1231,1532,1316,1572,26240,190,104,53611,53611,11280,0,42594,42578,16,207976453,12723809,52916358,20753,23878,117,877,447,2650,75175,97,3385,366,0.41000000000000003,2.4,97.8,5170498,12761348,14655813,2943848,9.5,76.9,14833521,0,0,28222906,5496874,287852,2460,10031,0,24459,0,8800543,8188,311892,366225,3790659,2378674,101941,778392,655626,856405,928620,2231046,70544,9637152,27574868,187418,4841729,9919572,2478206,2488406,4077694,874746,520,2173198,874518,0,1293571,2410,0,1109934,969307,1804293,607430,673843,308703,1299200,1975870,454109,185053,0,0,0,301299,497139,418467,2873470,4732403,3940557,305487,6448173,2203208,2525381,418467,0,2873470,914480,1868,426100,26941619,2227688,2714123,2,65,15,220,2634,10,151,1295,0,0,0,0,0,0,3,1476,23993,12811,11182,22871,12086,10785,20022,2169,69,611,1122,725,397,19681,7394,12287,5568,1866,12247,4438,2662,4623,15521,18003,1171,661,1835,1115,3611,12379,233,5391,20575,10360,10215,1483,965,518,688,673,15,2171,1638,533,22481,68,1781,9,4,211,128,65,17,1,145,21659,20020,14610,1903,3441,66,52981,13408,43,29746,52981,22831,18664,4167,0,0,1177,23043,3211,1895,22.2,2442,27725,544,2256,1848,107,264,37,24925,423,0,20561,11414,4959,0,0,1072,139,555,58,89,126,38,67,147,164,9,1,8,5,50,7,24,1260,112,4,255,0,5,304,5,3,150,32,794,1,20,27,19,3,0,5,0,12332
"45205","宮崎県 小林市",44766,21042,23724,568,45334,307,671,1107,1478,1305,1510,21672,169,89,56295,56295,15092,0,41612,41612,0,181381348,17213033,43680227,17565,20569,94,1728,1000,6450,45639,69,2044,349,0.39,3.1,97.7,4729898,12190936,13781908,3948611,11.3,105.7,14027907,0,0,28646095,4943276,298382,1983,5328,0,27454,0,8465831,7564,132870,206239,3753859,2387107,153604,833706,1592979,575787,1559835,2740622,74419,10030684,28174094,179971,4062801,9533347,2412810,2241725,3915015,963797,0,1868746,1154201,0,701171,0,0,2783912,686067,2037880,1366975,417526,106074,1415371,2148939,190696,265762,0,0,23654,355921,607072,201609,3226148,3753256,3219640,73494,6003252,3084677,3747002,201609,0,3226148,820227,11852,1159335,29972189,1875694,2354640,7,243,12,186,2323,9,140,1175,0,0,0,0,0,0,3,1373,22177,11459,10718,21298,10907,10391,18667,2181,64,386,879,552,327,14961,5488,9473,4287,1689,8985,4764,4025,4142,12888,15133,1017,644,2580,1678,4902,10326,213,4594,17492,8468,9024,3424,2182,1242,172,148,24,3596,2330,1266,21488,133,3786,2,3,258,124,111,21,2,145,24033,22955,14112,2173,6361,309,45475,5972,69,22832,45475,12813,9882,1685,0,1246,770,11536,0,2664,30.6,1427,29467,799,2200,1810,100,259,31,26468,559,0,16220,8373,2360,0,0,495,139,261,33,28,16,18,0,61,34,11,2,9,6,31,5,18,1174,89,4,200,0,6,275,1,1,50,21,551,0,0,36,21,5,0,6,0,11652
"45206","宮崎県 日向市",60880,29193,31687,403,61283,471,721,1714,2030,1842,2065,28646,256,136,33694,33694,7546,0,25690,25690,0,108567687,13495826,66467561,25304,28451,89,729,472,1440,163950,112,5237,370,0.54,4.4,94.8,6958956,12882597,14958568,4601603,10.8,71.8,15558623,0,0,32440011,7881999,270509,3007,9892,0,23028,0,6695508,13261,532816,339140,5780920,2667941,335513,641597,1202190,359353,868939,3489239,110552,12207925,31700671,217094,3634975,11526559,3031410,2133099,4981117,1380705,228,1915351,909449,0,998660,10429,0,1163222,1195310,4072946,457321,2272530,216180,1649198,2826781,848464,403014,0,0,29848,345506,480240,151031,3337775,4932524,3406148,154614,8331144,2432489,4450572,151031,0,3337775,717486,122757,1222500,35189112,3019506,4163344,7,499,15,250,3497,8,161,1661,0,0,0,0,0,0,3,1491,30005,15936,14069,28868,15190,13678,25269,2728,139,732,1137,746,391,19107,7025,12082,5830,2206,11071,5056,1896,8262,18327,22739,1583,790,2302,1043,4135,15639,478,6622,23192,11731,11461,5039,3034,2005,162,154,8,5201,3188,2013,29192,84,5525,6,1,397,197,151,49,0,246,38778,36872,23748,5124,8000,0,61267,3689,41,20587,61267,21541,16792,4749,0,0,961,21541,0,4160,19.3,2136,29452,776,2140,1691,116,312,21,26536,580,1,21944,11277,5105,3369,1736,1736,422,554,79,73,228,74,306,152,302,7,2,5,4,41,8,22,1153,150,3,216,0,5,270,6,2,110,33,584,2,50,34,22,2,0,5,0,13774
"45207","宮崎県 串間市",18075,8567,9508,101,18176,93,373,459,618,480,644,8922,44,34,29517,29517,6801,0,22802,22675,127,124340823,5768831,16044942,6672,7892,52,710,218,2990,3201,28,439,189,0.28,4.6,92.4,1697092,5858555,6662272,3007794,5.7,45.6,6489880,0,0,13890744,1719518,133032,712,5782,0,11313,0,4786670,2113,134277,114231,2421266,1155086,29214,76301,669879,381356,304251,1536508,23052,3464047,13587017,162698,1527808,4799731,1259423,1198895,1861594,479819,0,1263217,674816,0,588401,0,0,1145515,689628,1416280,357095,914811,70381,422855,870358,211313,133015,14825,0,0,176435,198231,384976,903951,1883196,1775340,77499,2940380,1291366,2622818,384976,0,903951,260529,0,124000,10649960,663188,871178,0,0,11,110,885,1,35,406,0,0,0,0,0,0,1,217,7866,4204,3662,7612,4039,3573,6737,710,11,154,254,165,89,6172,2254,3918,1512,438,4222,1928,1940,1154,4390,5057,326,268,1036,837,2141,3460,65,1532,6283,3224,3059,613,389,224,618,375,243,1231,764,467,7356,234,975,4,1,55,37,15,1,2,38,5654,5349,4340,78,707,224,18280,3204,65.8,11689,18280,8329,7840,489,0,0,1245,8329,496,461,11.5,764,11869,185,907,773,36,87,11,10777,142,0,6946,3475,1701,0,0,313.5,49,185,6.6,6.9,44,0,22,13.5,44,2,0,2,1,18,0,4,554,0,1,92,0,3,164,2,1,50,4,123,1,20,13,12,0,0,4,0,5096
"45208","宮崎県 西都市",29894,14143,15751,141,30035,177,458,806,1014,839,1100,13716,106,47,43879,43879,10174,0,33575,33575,0,109116086,9668237,28229781,11900,13864,67,1124,293,3950,27452,41,1686,254,0.39,7.2,93.1,3038325,7584253,8960115,3349556,4.8,NA,8799931,0,0,21496530,3284949,187148,1241,0,0,16739,0,5444812,4840,120948,212688,2954964,2418013,129842,1435658,2106808,907331,528974,1051287,43206,8830577,20622642,190460,4393123,6214194,1547730,1472170,2611348,582337,609,2080823,1497137,0,576996,23148,0,1534466,570157,1641054,820965,550508,164470,561514,1921805,296322,121303,0,0,0,459499,515994,588020,903878,3004597,2300619,231879,3944170,2359997,2761536,588020,0,903878,2317430,253350,299587,9693766,1130159,1782042,2,95,9,128,1607,6,87,752,0,0,0,0,0,0,3,723,14493,7525,6968,14027,7232,6795,12116,1465,76,370,466,293,173,9060,3345,5715,2448,1143,5469,3562,3132,2849,7532,9079,582,568,1854,1666,4088,5949,166,2964,9519,4725,4794,4166,2307,1859,35,31,4,4201,2338,1863,13833,33,4007,6,1,168,79,85,4,0,83,14842,13843,9052,417,4374,0,30134,5706,35.6,12857,30134,7300,6848,452,0,0,662,7300,352,600,13,895,20028,552,1865,1512,114,212,27,17611,336,0,11413,6386,2571,0,0,385.5,72.1,235,21.1,32,21.3,0,4,53.1,21.3,5,0,5,3,28,3,17,514,49,2,160,0,4,210,2,1,50,13,407,0,0,21,20,5,0,2,0,9177
"45209","宮崎県 えびの市",18914,8980,9934,326,19240,113,350,588,740,659,906,9511,52,33,28293,28293,7745,0,20796,20234,562,96272270,8909998,16448107,6839,8181,44,1191,491,3640,30849,28,1262,206,0.36,8,94.8,1998323,5469052,6365627,1696963,2.5,NA,6200770,0,0,13214541,1970562,165127,734,0,0,15355,0,4210374,3455,102200,93398,1847496,1038784,153349,476900,1066561,601109,257508,793915,19564,4754984,12588219,144360,2389030,4254508,1056069,1176064,1459833,562342,200,1056525,538430,0,512267,12589,0,962615,500875,1049170,638528,267143,78820,390150,1012376,255507,83965,0,0,0,207744,224667,108872,707149,2037964,1918639,145432,2488112,1326357,1588091,108872,0,707149,794163,17531,148840,8998079,664437,1093667,2,95,5,76,902,4,59,454,0,0,0,0,0,0,2,387,8889,4805,4084,8546,4595,3951,7464,928,9,145,343,210,133,6650,2477,4173,2012,564,4074,2187,1869,1694,4911,5837,403,229,1233,777,2239,3974,101,1762,6872,3657,3215,1286,699,587,315,204,111,1601,903,698,8986,559,2041,0,1,70,55,14,1,0,56,8022,7681,6773,115,793,0,19298,4493,76.7,17955,19298,6184,4515,1669,0,0,876,6200,473,277,12.1,1166,13871,320,1036,828,54,128,26,12515,250,2,7575,3328,3080,0,0,576,86,350,34,32,35,39,0,66,74,3,0,3,1,18,5,11,167,79,1,80,0,3,210,4,1,50,2,50,1,30,9,8,0,0,2,0,5250
"45341","宮崎県 三股町",25929,12208,13721,170,26099,226,271,1036,1027,1111,1035,11230,105,42,11002,11002,3131,0,7868,7866,2,44959341,6484130,27777981,10583,11927,41,405,315,1340,13593,38,804,132,0.46,4.9,92.2,2258822,4960715,5358358,946578,4.4,NA,5768740,0,0,10865933,2249848,133161,1140,0,0,12473,NA,2912801,3461,172008,123313,1949112,1093821,8669,141604,417592,309933,227983,607428,62548,3666247,10578885,82144,1411910,4534755,1272432,918658,2343605,60,0,712769,339929,0,369195,8000,0,331439,164359,671618,282342,233537,145862,332135,1578458,394210,197824,0,0,187532,227164,244570,46356,704942,1316282,1559044,61426,3383000,899997,900222,46356,0,704942,451825,0,47800,7742321,NA,NA,2,215,6,133,1882,1,49,815,0,0,0,0,0,0,1,506,12237,6273,5964,11762,5997,5765,10378,1091,66,227,475,276,199,7873,2831,5042,2484,1088,4301,1671,810,2894,7970,9632,566,242,857,410,1509,6470,227,2935,4584,2208,2376,6771,3522,3249,339,233,106,7110,3755,3355,7438,171,2786,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25988,2336,65.2,12525,25988,8657,7511,1130,0,16,910,8527,522,413,11.1,1073,13214,388,849,674,44,108,23,11977,279,0,7964,3539,2200,0,0,510,113,257,14,0,70,17,39,14,87,1,1,0,0,14,3,7,311,57,2,143,0,2,92,1,1,50,11,469,0,0,26,12,0,0,0,0,5415
"45361","宮崎県 高原町",9245,4449,4796,32,9277,46,147,220,271,225,272,4485,29,11,8539,8539,4417,0,4108,4061,47,49974053,4660598,7917117,3357,4011,19,481,181,2180,6733,22,415,96,0.28,2.7,98.2,841393,2970282,3281174,2051652,8.1,NA,3279962,0,0,7897255,786959,79744,341,2679,0,7604,NA,2399827,1683,72899,47869,554402,1879492,61017,195123,914716,48364,136316,529385,14644,2270661,7803056,72150,1169563,1687614,580092,581511,526011,0,0,696233,556236,0,137694,5,0,2133492,220528,421032,306349,38783,60859,223874,604748,150906,45063,0,0,0,153771,93170,5736,568081,978604,810486,57102,885141,1056185,2045916,5736,0,568081,338721,2385,94500,5329601,NA,NA,1,30,4,47,433,2,28,220,0,0,0,0,0,0,0,0,4072,2177,1895,3836,2023,1813,3447,322,4,63,236,154,82,3220,1230,1990,911,270,2039,930,798,882,2155,2700,165,111,553,307,971,1823,45,832,2036,1100,936,1736,878,858,54,43,11,1790,921,869,3197,12,1151,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9302,2852,69.3,5974,9302,1353,1313,40,0,0,397,1271,0,267,21,144,7057,203,507,421,22,53,11,6347,110,1,3363,1752,950,0,0,257,46,128,25,0,58,0,0,25,58,1,0,1,0,7,1,3,56,17,0,0,0,1,58,1,1,50,3,81,0,0,9,5,0,0,2,0,2638
"45382","宮崎県 国富町",19104,9020,10084,195,19299,107,265,593,618,667,628,8832,52,35,13063,13063,5327,0,7709,7708,1,61788636,6060355,17701629,7571,8807,39,808,275,2470,65163,36,1890,114,0.51,5.7,95,2145770,4235906,4665314,1660762,10.3,94.3,5038484,0,0,9530330,2222708,118699,772,4300,0,11261,NA,2296765,3243,96179,97764,1363927,1002877,28595,71761,354736,170206,176335,1108968,27142,3236641,9228368,95555,913362,3516823,1035092,915852,1562916,0,2963,577467,264118,0,310611,13230,0,770678,81682,858837,446325,282116,29725,567442,840301,273403,205576,0,0,1140,130067,160019,100073,892918,1159764,1281291,110088,1991748,846608,1560689,100073,0,892918,76366,0,95161,8825294,NA,NA,1,38,4,64,946,3,51,449,0,0,0,0,0,0,1,284,9747,5096,4651,9389,4868,4521,8190,985,59,155,358,228,130,6303,2347,3956,1693,634,3976,2241,1763,2151,5454,6631,433,260,1175,865,2300,4239,129,2263,5480,2801,2679,3835,2019,1816,24,20,4,3859,2039,1820,8525,11,2995,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19349,3509,51.1,11008,19349,7877,6341,1536,0,0,1112,7384,840,588,19.3,491,12201,323,1067,891,50,114,12,10811,299,0,6642,3436,2130,1814,316,315.6,105.2,158.8,29.2,0,9.4,0,13,29.2,9.4,2,0,2,1,13,2,5,125,35,1,85,0,1,72,2,1,50,17,399,1,30,20,9,0,0,3,0,5575
"45383","宮崎県 綾町",7292,3469,3823,26,7318,54,110,239,287,245,290,3224,30,17,9519,9519,1996,0,7548,7521,27,26315254,2407418,6142871,2704,3224,21,292,122,698,10897,18,525,74,0.28,5.1,95,649611,2246907,2455816,587475,8.4,52.3,2482580,0,0,4809236,623827,51675,254,0,0,4810,NA,1768575,1100,12630,181248,439791,323896,14599,316745,304807,170122,73416,378019,11739,1701794,4662085,58769,903739,1363120,387034,398485,577601,0,0,209994,97401,0,111145,0,0,324037,266266,271473,175237,73642,21751,265183,370007,53313,59841,0,0,0,118985,83742,151342,478155,668189,1054800,30785,536938,641458,436133,151342,0,478155,210967,0,37130,4507219,NA,NA,1,53,1,26,463,1,19,195,0,0,0,0,0,0,0,0,3609,1912,1697,3429,1786,1643,2908,425,22,74,180,126,54,2238,797,1441,696,242,1300,814,741,781,1888,2331,154,110,489,329,928,1442,52,837,2035,1035,1000,1362,732,630,13,11,2,1375,743,632,2986,5,932,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7236,1438,41,4395,7236,2285,1811,474,0,0,863,2285,284,110,17.2,117,4439,96,433,342,27,59,5,3910,68,0,2624,1530,842,0,0,131,26,76,14,0,0,15,0,14,15,0,0,0,0,4,0,2,0,0,0,0,0,1,70,2,0,0,1,19,1,30,5,4,3,0,1,0,2260
